"VK-Auftrag";"VK-Position";"VK";"Lieferadresse";"KundeName";"Tour";"MengeTotal";"ArtikelNr";"ArtikelBezeichnung";"ProduktlinieID";"ProduktlinieBezeichnung";"ArtikelGruppe_ID";"ArtikelgruppeBezeichnung";"Geplanter_Liefertermin";"Geplantes_WE_ Datum";"Gewicht_Einzel";"Gewicht_Total";"Betrag";"Wechselkurs";"Produktionsauftrag";"ZollPosition_Nr";"ZollPosition_Bezeichnung"
"300011888";10;"300011888-10";"Richter + Frenzel GmbH + CO. KG, Donaustrasse 125, DE-90451 Nürnberg";"Richter + Frenzel Nürnberg";"R&F";1.00;"3000118886010000 0001                          ";"Waschtischplatte KH 1800mm";"60";"Nara";300;"Abstellflächen Kunstharz";25.08.2011 00:00:00;25.08.2011 00:00:00;18.00;18.00;294.73;0.76;"970041358";;
"300011888";11;"300011888-11";"Richter + Frenzel GmbH + CO. KG, Donaustrasse 125, DE-90451 Nürnberg";"Richter + Frenzel Nürnberg";"R&F";2.00;"3000118886088000 0001                          ";"Konsole";"90";"Neutrale Artikel";398;"Möbeleinzelteile";25.08.2011 00:00:00;25.08.2011 00:00:00;3.00;6.00;65.91;0.76;"980170326";;
"300011889";10;"300011889-10";"Richter + Frenzel GmbH + CO. KG, K. Hammerschmidt-Str. 51, DE-85609 Aschheim-Dornach";"Richter + Frenzel Aschheim-Dornach";"R&F";1.00;"3000118895920200 0001                          ";"Unterschrank MyStyle 490 mm";"59";"MyStyle / cubito";310;"Unterschränke";23.08.2011 00:00:00;23.08.2011 00:00:00;22.00;22.00;331.45;0.76;"980170327";"9403.6000";"Holzmöbel"
"300011889";11;"300011889-11";"Richter + Frenzel GmbH + CO. KG, K. Hammerschmidt-Str. 51, DE-85609 Aschheim-Dornach";"Richter + Frenzel Aschheim-Dornach";"R&F";1.00;"3000118895920100 0001                          ";"Unterschrank MyStyle 410 mm";"59";"MyStyle / cubito";310;"Unterschränke";23.08.2011 00:00:00;23.08.2011 00:00:00;12.00;12.00;225.52;0.76;"980170328";"9403.6000";"Holzmöbel"
"300011889";12;"300011889-12";"Richter + Frenzel GmbH + CO. KG, K. Hammerschmidt-Str. 51, DE-85609 Aschheim-Dornach";"Richter + Frenzel Aschheim-Dornach";"R&F";1.00;"3000118895940900 0001                          ";"Spiegelschrank MyStyle 1200mm";"59";"MyStyle / cubito";330;"Spiegelschränke";23.08.2011 00:00:00;23.08.2011 00:00:00;37.00;37.00;579.57;0.76;"980170329";"9403.6000";"Holzmöbel"
"300011890";10;"300011890-10";"Richter + Frenzel GmbH + Co.KG, Fichtenweg 2, DE-99198 Kerspleben";"Richter + Frenzel Erfurt-Kerspleben";"R&F";1.00;"3000118905940900 0001                          ";"Spiegelschrank MyStyle 1200mm";"59";"MyStyle / cubito";330;"Spiegelschränke";26.08.2011 00:00:00;01.09.2011 00:00:00;37.00;37.00;579.57;0.76;"980170331";"9403.6000";"Holzmöbel"
"300011890";20;"300011890-20";"Richter + Frenzel GmbH + Co.KG, Fichtenweg 2, DE-99198 Kerspleben";"Richter + Frenzel Erfurt-Kerspleben";"R&F";1.00;"3000118908420400 0001                          ";"Unterbau MyStar 960 mm";"84";"MyStar";310;"Unterschränke";26.08.2011 00:00:00;26.08.2011 00:00:00;35.50;35.50;540.96;0.76;;"9403.6000";"Holzmöbel"
"300011890";21;"300011890-21";"Richter + Frenzel GmbH + Co.KG, Fichtenweg 2, DE-99198 Kerspleben";"Richter + Frenzel Erfurt-Kerspleben";"R&F";1.00;"3000118908431202 0001                          ";"Hochschrank MyStar 400mm";"84";"MyStar";370;"Seitenschränke";26.08.2011 00:00:00;26.08.2011 00:00:00;30.00;30.00;378.53;0.76;;"9403.6000";"Holzmöbel"
"300011891";10;"300011891-10";"Richter + Frenzel GmbH + CO. KG, Donaustrasse 125, DE-90451 Nürnberg";"Richter + Frenzel Nürnberg";"R&F";1.00;"3000118917743102 0001                          ";"Spiegelschrank neo.2 1200mm";"77";"neo.2";330;"Spiegelschränke";25.08.2011 00:00:00;25.08.2011 00:00:00;37.00;37.00;533.90;0.76;"980170334";"9403.6000";"Holzmöbel"
"300011891";20;"300011891-20";"Richter + Frenzel GmbH + CO. KG, Donaustrasse 125, DE-90451 Nürnberg";"Richter + Frenzel Nürnberg";"R&F";1.00;"         9013305                               ";"Handtuchhalter Fin 400 links";"998";"Einkaufsteile/Ersatzteile";113;"Zubehöre (Stk.)";25.08.2011 00:00:00;31.08.2011 00:00:00;0.00;0.00;43.08;0.76;;;
"300011891";30;"300011891-30";"Richter + Frenzel GmbH + CO. KG, Donaustrasse 125, DE-90451 Nürnberg";"Richter + Frenzel Nürnberg";"R&F";1.00;"         9013405                               ";"Handtuchhalter Fin 400 rechts";"998";"Einkaufsteile/Ersatzteile";113;"Zubehöre (Stk.)";25.08.2011 00:00:00;31.08.2011 00:00:00;0.00;0.00;43.08;0.76;;;
"300011892";10;"300011892-10";"Richter + Frenzel GmbH + Co.KG, Bleicherstr. 36, DE-87437 Kempten";"Richter + Frenzel Kempten";"R&F";1.00;"3000118928420200 0001                          ";"Unterbau MyStar 540 mm";"84";"MyStar";310;"Unterschränke";26.08.2011 00:00:00;26.08.2011 00:00:00;20.00;20.00;341.81;0.76;;"9403.6000";"Holzmöbel"
"300011892";11;"300011892-11";"Richter + Frenzel GmbH + Co.KG, Bleicherstr. 36, DE-87437 Kempten";"Richter + Frenzel Kempten";"R&F";1.00;"3000118928430100 0001                          ";"Hochschrank MyStar 350mm";"84";"MyStar";370;"Seitenschränke";26.08.2011 00:00:00;26.08.2011 00:00:00;26.00;26.00;264.60;0.76;;"9403.6000";"Holzmöbel"
"300011893";10;"300011893-10";"Richter + Frenzel GmbH + Co.KG, Hessenring 25, DE-64572 Büttelborn";"Richter + Frenzel Büttelborn";"R&F";1.00;"3000118935920500 0001                          ";"Unterschrank MyStyle 790 mm";"59";"MyStyle / cubito";310;"Unterschränke";23.08.2011 00:00:00;23.08.2011 00:00:00;31.00;31.00;382.30;0.76;"980170337";"9403.6000";"Holzmöbel"
"300011893";11;"300011893-11";"Richter + Frenzel GmbH + Co.KG, Hessenring 25, DE-64572 Büttelborn";"Richter + Frenzel Büttelborn";"R&F";1.00;"3000118935930100 0001                          ";"Seitenschrank MyStyle 410mm";"59";"MyStyle / cubito";370;"Seitenschränke";23.08.2011 00:00:00;23.08.2011 00:00:00;26.00;26.00;265.54;0.76;"980170338";"9403.6000";"Holzmöbel"
"300011894";10;"300011894-10";"Richter + Frenzel GmbH + CO. KG, Stauffenbergstr. 5-9, DE-86161 Augsburg";"Richter + Frenzel Augsburg";"R&F";1.00;"3000118945920500 0001                          ";"Unterschrank MyStyle 790 mm";"59";"MyStyle / cubito";310;"Unterschränke";23.08.2011 00:00:00;23.08.2011 00:00:00;31.00;31.00;462.34;0.76;"980170339";"9403.6000";"Holzmöbel"
"300011895";10;"300011895-10";"Richter + Frenzel GmbH + Co.KG, Gottlieb-Daimler-Str. 8, DE-35398 Giessen";"Richter + Frenzel Giessen";"R&F";1.00;"3000118955942000 0001                          ";"Spiegelschrank MyStyle 1500mm";"59";"MyStyle / cubito";330;"Spiegelschränke";23.08.2011 00:00:00;23.08.2011 00:00:00;44.00;44.00;656.08;0.76;"980170340";"9403.6000";"Holzmöbel"
"300011897";10;"300011897-10";"Richter + Frenzel GmbH + Co.KG, Gobietstr. 5, DE-34123 Kassel";"Richter + Frenzel Kassel";"R&F";1.00;"3000118975920400 0001                          ";"Unterschrank MyStyle 590 mm";"59";"MyStyle / cubito";310;"Unterschränke";23.08.2011 00:00:00;23.08.2011 00:00:00;26.00;26.00;350.76;0.76;"980170341";"9403.6000";"Holzmöbel"
"300011898";10;"300011898-10";"Richter + Frenzel GmbH + Co.KG, Gobietstr. 5, DE-34123 Kassel";"Richter + Frenzel Kassel";"R&F";1.00;"3000118985920500 0001                          ";"Unterschrank MyStyle 790 mm";"59";"MyStyle / cubito";310;"Unterschränke";23.08.2011 00:00:00;23.08.2011 00:00:00;31.00;31.00;462.34;0.76;"980170342";"9403.6000";"Holzmöbel"
"300011898";11;"300011898-11";"Richter + Frenzel GmbH + Co.KG, Gobietstr. 5, DE-34123 Kassel";"Richter + Frenzel Kassel";"R&F";1.00;"3000118985931202 0001                          ";"Seitenschrank MyStyle 410mm";"59";"MyStyle / cubito";370;"Seitenschränke";23.08.2011 00:00:00;23.08.2011 00:00:00;30.00;30.00;379.95;0.76;"980170343";"9403.6000";"Holzmöbel"
"300011898";12;"300011898-12";"Richter + Frenzel GmbH + Co.KG, Gobietstr. 5, DE-34123 Kassel";"Richter + Frenzel Kassel";"R&F";1.00;"3000118985940500 0001                          ";"Spiegelschrank MyStyle 900 mm";"59";"MyStyle / cubito";330;"Spiegelschränke";23.08.2011 00:00:00;23.08.2011 00:00:00;29.00;29.00;501.89;0.76;"980170344";"9403.6000";"Holzmöbel"
"300011899";10;"300011899-10";"Richter + Frenzel GmbH + Co.KG, Gobietstr. 5, DE-34123 Kassel";"Richter + Frenzel Kassel";"R&F";1.00;"3000118998421400 0001                          ";"Unterbau MyStar 960 mm";"84";"MyStar";310;"Unterschränke";26.08.2011 00:00:00;26.08.2011 00:00:00;30.50;30.50;276.37;0.76;;"9403.6000";"Holzmöbel"
"300011899";20;"300011899-20";"Richter + Frenzel GmbH + Co.KG, Gobietstr. 5, DE-34123 Kassel";"Richter + Frenzel Kassel";"R&F";1.00;"3000118995940700 0001                          ";"Spiegelschrank MyStyle 1000mm";"59";"MyStyle / cubito";330;"Spiegelschränke";26.08.2011 00:00:00;01.09.2011 00:00:00;32.00;32.00;475.52;0.76;"980170347";"9403.6000";"Holzmöbel"
"300011900";10;"300011900-10";"Richter + Frenzel GmbH + Co.KG, Gobietstr. 5, DE-34123 Kassel";"Richter + Frenzel Kassel";"R&F";1.00;"3000119005920100 0001                          ";"Unterschrank MyStyle 410 mm";"59";"MyStyle / cubito";310;"Unterschränke";23.08.2011 00:00:00;23.08.2011 00:00:00;12.00;12.00;225.52;0.76;"980170348";"9403.6000";"Holzmöbel"
"300011901";10;"300011901-10";"Richter + Frenzel GmbH + CO. KG, Carl-Jordan-Str. 10, DE-83059 Kolbermoor";"Richter + Frenzel Kolbermoor";"R&F";1.00;"3000119015920400 0001                          ";"Unterschrank MyStyle 590 mm";"59";"MyStyle / cubito";310;"Unterschränke";23.08.2011 00:00:00;23.08.2011 00:00:00;26.00;26.00;423.73;0.76;"980170349";"9403.6000";"Holzmöbel"
"300011901";11;"300011901-11";"Richter + Frenzel GmbH + CO. KG, Carl-Jordan-Str. 10, DE-83059 Kolbermoor";"Richter + Frenzel Kolbermoor";"R&F";1.00;"3000119015941402 0001                          ";"Spiegelschrank MyStyle 600 mm";"59";"MyStyle / cubito";330;"Spiegelschränke";23.08.2011 00:00:00;23.08.2011 00:00:00;20.00;20.00;548.50;0.76;"980170350";"9403.6000";"Holzmöbel"
"300011902";10;"300011902-10";"Richter + Frenzel GmbH + Co.KG, Gobietstr. 5, DE-34123 Kassel";"Richter + Frenzel Kassel";"R&F";1.00;"3000119025941600 0001                          ";"Spiegelschrank MyStyle 750 mm";"59";"MyStyle / cubito";330;"Spiegelschränke";26.08.2011 00:00:00;01.09.2011 00:00:00;25.00;25.00;596.99;0.76;"980170351";"9403.6000";"Holzmöbel"
"300011902";20;"300011902-20";"Richter + Frenzel GmbH + Co.KG, Gobietstr. 5, DE-34123 Kassel";"Richter + Frenzel Kassel";"R&F";1.00;"3000119028424202 0001                          ";"Unterbau MyStar 1220mm";"84";"MyStar";310;"Unterschränke";26.08.2011 00:00:00;26.08.2011 00:00:00;42.50;42.50;637.95;0.76;;"9403.6000";"Holzmöbel"
"300011902";21;"300011902-21";"Richter + Frenzel GmbH + Co.KG, Gobietstr. 5, DE-34123 Kassel";"Richter + Frenzel Kassel";"R&F";1.00;"3000119028430100 0001                          ";"Hochschrank MyStar 350mm";"84";"MyStar";370;"Seitenschränke";26.08.2011 00:00:00;26.08.2011 00:00:00;26.00;26.00;334.75;0.76;;"9403.6000";"Holzmöbel"
"300011902";22;"300011902-22";"Richter + Frenzel GmbH + Co.KG, Gobietstr. 5, DE-34123 Kassel";"Richter + Frenzel Kassel";"R&F";1.00;"3000119028430100 0002                          ";"Hochschrank MyStar 350mm";"84";"MyStar";370;"Seitenschränke";26.08.2011 00:00:00;26.08.2011 00:00:00;26.00;26.00;334.75;0.76;;"9403.6000";"Holzmöbel"
"300011903";10;"300011903-10";"Richter + Frenzel GmbH + CO. KG, Industriestr. 18 a, DE-84030 Landshut-Ergolding";"Richter + Frenzel Landshut-Ergoldin";"R&F";1.00;"3000119035920300 0001                          ";"Unterschrank MyStyle 540 mm";"59";"MyStyle / cubito";310;"Unterschränke";23.08.2011 00:00:00;23.08.2011 00:00:00;23.00;23.00;341.34;0.76;"980170355";"9403.6000";"Holzmöbel"
"300011904";10;"300011904-10";"Richter + Frenzel GmbH + CO. KG, K. Hammerschmidt-Str. 51, DE-85609 Aschheim-Dornach";"Richter + Frenzel Aschheim-Dornach";"R&F";1.00;"3000119045920600 0001                          ";"Unterschrank MyStyle 1240mm";"59";"MyStyle / cubito";310;"Unterschränke";23.08.2011 00:00:00;23.08.2011 00:00:00;54.00;54.00;834.75;0.76;"980170356";"9403.6000";"Holzmöbel"
"300011904";11;"300011904-11";"Richter + Frenzel GmbH + CO. KG, K. Hammerschmidt-Str. 51, DE-85609 Aschheim-Dornach";"Richter + Frenzel Aschheim-Dornach";"R&F";1.00;"3000119045941800 0001                          ";"Spiegelschrank MyStyle 1350mm";"59";"MyStyle / cubito";330;"Spiegelschränke";23.08.2011 00:00:00;23.08.2011 00:00:00;42.00;42.00;804.15;0.76;"980170357";"9403.6000";"Holzmöbel"
"300011905";10;"300011905-10";"Richter + Frenzel GmbH + CO. KG, K. Hammerschmidt-Str. 51, DE-85609 Aschheim-Dornach";"Richter + Frenzel Aschheim-Dornach";"R&F";1.00;"3000119055940500 0001                          ";"Spiegelschrank MyStyle 900 mm";"59";"MyStyle / cubito";330;"Spiegelschränke";23.08.2011 00:00:00;23.08.2011 00:00:00;29.00;29.00;501.89;0.76;"980170358";"9403.6000";"Holzmöbel"
"300011906";10;"300011906-10";"Richter + Frenzel  Gmbh + Co.KG, Carl Bosch Str. 1-5, DE-45699 Herten";"Richter + Frenzel Herten";"R&F";1.00;"SP00097805925300 0001                          ";"Unterschrank MyStyle 540 mm";"59";"MyStyle / cubito";310;"Unterschränke";06.09.2011 00:00:00;06.09.2011 00:00:00;21.00;21.00;305.56;0.76;;"9403.6000";"Holzmöbel"
"300011906";11;"300011906-11";"Richter + Frenzel  Gmbh + Co.KG, Carl Bosch Str. 1-5, DE-45699 Herten";"Richter + Frenzel Herten";"R&F";1.00;"SP00097805930100 0001                          ";"Seitenschrank MyStyle 410mm";"59";"MyStyle / cubito";370;"Seitenschränke";06.09.2011 00:00:00;06.09.2011 00:00:00;26.00;26.00;291.90;0.76;;"9403.6000";"Holzmöbel"
"300011906";12;"300011906-12";"Richter + Frenzel  Gmbh + Co.KG, Carl Bosch Str. 1-5, DE-45699 Herten";"Richter + Frenzel Herten";"R&F";1.00;"SP00097805930100 0002                          ";"Seitenschrank MyStyle 410mm";"59";"MyStyle / cubito";370;"Seitenschränke";06.09.2011 00:00:00;06.09.2011 00:00:00;26.00;26.00;291.90;0.76;;"9403.6000";"Holzmöbel"
"300011906";13;"300011906-13";"Richter + Frenzel  Gmbh + Co.KG, Carl Bosch Str. 1-5, DE-45699 Herten";"Richter + Frenzel Herten";"R&F";1.00;"SP00097805940101 0001                          ";"Spiegelschrank MyStyle 450 mm";"59";"MyStyle / cubito";330;"Spiegelschränke";06.09.2011 00:00:00;06.09.2011 00:00:00;14.00;14.00;305.56;0.76;;"9403.6000";"Holzmöbel"
"300011907";10;"300011907-10";"Richter + Frenzel Gmbh + Co. KG, Heisenbergstrasse 40, DE-50169 Kerpen- Türnich";"Richter + Frenzel Kerpen-Türnich";"R&F";1.00;"3000119075920400 0001                          ";"Unterschrank MyStyle 590 mm";"59";"MyStyle / cubito";310;"Unterschränke";23.08.2011 00:00:00;23.08.2011 00:00:00;26.00;26.00;350.76;0.76;"980170359";"9403.6000";"Holzmöbel"
"300011907";11;"300011907-11";"Richter + Frenzel Gmbh + Co. KG, Heisenbergstrasse 40, DE-50169 Kerpen- Türnich";"Richter + Frenzel Kerpen-Türnich";"R&F";1.00;"3000119075940600 0001                          ";"Spiegelschrank MyStyle 750 mm";"59";"MyStyle / cubito";330;"Spiegelschränke";23.08.2011 00:00:00;23.08.2011 00:00:00;24.00;24.00;414.79;0.76;"980170360";"9403.6000";"Holzmöbel"
"300011908";10;"300011908-10";"Richter + Frenzel Gmbh + Co. KG, Heisenbergstrasse 40, DE-50169 Kerpen- Türnich";"Richter + Frenzel Kerpen-Türnich";"R&F";1.00;"3000119085940600 0001                          ";"Spiegelschrank MyStyle 750 mm";"59";"MyStyle / cubito";330;"Spiegelschränke";23.08.2011 00:00:00;23.08.2011 00:00:00;24.00;24.00;414.79;0.76;"980170362";"9403.6000";"Holzmöbel"
"300011909";10;"300011909-10";"Richter + Frenzel GmbH + Co.KG, Gottlieb-Daimler-Str. 8, DE-35398 Giessen";"Richter + Frenzel Giessen";"R&F";1.00;"3000119095941700 0001                          ";"Spiegelschrank MyStyle 1000mm";"59";"MyStyle / cubito";330;"Spiegelschränke";26.08.2011 00:00:00;01.09.2011 00:00:00;34.00;34.00;607.82;0.76;"980170364";"9403.6000";"Holzmöbel"
"300011909";20;"300011909-20";"Richter + Frenzel GmbH + Co.KG, Gottlieb-Daimler-Str. 8, DE-35398 Giessen";"Richter + Frenzel Giessen";"R&F";1.00;"3000119098420400 0001                          ";"Unterbau MyStar 960 mm";"84";"MyStar";310;"Unterschränke";26.08.2011 00:00:00;26.08.2011 00:00:00;35.50;35.50;377.59;0.76;;"9403.6000";"Holzmöbel"
"300011909";21;"300011909-21";"Richter + Frenzel GmbH + Co.KG, Gottlieb-Daimler-Str. 8, DE-35398 Giessen";"Richter + Frenzel Giessen";"R&F";1.00;"3000119098430100 0001                          ";"Hochschrank MyStar 350mm";"84";"MyStar";370;"Seitenschränke";26.08.2011 00:00:00;26.08.2011 00:00:00;26.00;26.00;264.60;0.76;;"9403.6000";"Holzmöbel"
"300011910";10;"300011910-10";"Richter + Frenzel GmbH + CO. KG, Carl-Jordan-Str. 10, DE-83059 Kolbermoor";"Richter + Frenzel Kolbermoor";"R&F";1.00;"3000119105920100 0001                          ";"Unterschrank MyStyle 410 mm";"59";"MyStyle / cubito";310;"Unterschränke";23.08.2011 00:00:00;23.08.2011 00:00:00;12.00;12.00;225.52;0.76;"980170369";"9403.6000";"Holzmöbel"
"300011911";10;"300011911-10";"Richter + Frenzel GmbH + CO. KG, Kronacherstrasse 100, DE-96052 Bamberg";"Richter + Frenzel Bamberg";"R&F";1.00;"3000119115920500 0001                          ";"Unterschrank MyStyle 790 mm";"59";"MyStyle / cubito";310;"Unterschränke";23.08.2011 00:00:00;23.08.2011 00:00:00;31.00;31.00;382.30;0.76;"980170373";"9403.6000";"Holzmöbel"
"300011913";10;"300011913-10";"Richter + Frenzel GmbH + Co.KG, Ernst-Frenzel-Str. 4, DE-93083 Obertraubling";"Richter + Frenzel Regensburg-Obertr";"R&F";1.00;"3000119136523000 0001                          ";"Unterbau Vero 780  mm";"65";"Vero";310;"Unterschränke";26.08.2011 00:00:00;26.08.2011 00:00:00;26.40;26.40;574.59;0.76;;"9403.6000";"Holzmöbel"
"300011914";10;"300011914-10";"Richter + Frenzel GmbH + Co.KG, Ernst-Frenzel-Str. 4, DE-93083 Obertraubling";"Richter + Frenzel Regensburg-Obertr";"R&F";1.00;"3000119147740700 0001                          ";"Spiegelschrank neo.2 900 mm";"77";"neo.2";330;"Spiegelschränke";25.08.2011 00:00:00;25.08.2011 00:00:00;29.00;29.00;509.42;0.76;"980170380";"9403.6000";"Holzmöbel"
"300011915";10;"300011915-10";"Richter + Frenzel GmbH + Co.KG, Ernst-Frenzel-Str. 4, DE-93083 Obertraubling";"Richter + Frenzel Regensburg-Obertr";"R&F";1.00;"3000119155920100 0001                          ";"Unterschrank MyStyle 410 mm";"59";"MyStyle / cubito";310;"Unterschränke";23.08.2011 00:00:00;23.08.2011 00:00:00;12.00;12.00;225.52;0.76;"980170381";"9403.6000";"Holzmöbel"
"300011916";10;"300011916-10";"Richter + Frenzel GmbH + CO. KG, K. Hammerschmidt-Str. 51, DE-85609 Aschheim-Dornach";"Richter + Frenzel Aschheim-Dornach";"R&F";1.00;"3000119165940202 0001                          ";"Spiegelschrank MyStyle 450 mm";"59";"MyStyle / cubito";330;"Spiegelschränke";23.08.2011 00:00:00;23.08.2011 00:00:00;14.00;14.00;349.34;0.76;"980170383";"9403.6000";"Holzmöbel"
"300011916";11;"300011916-11";"Richter + Frenzel GmbH + CO. KG, K. Hammerschmidt-Str. 51, DE-85609 Aschheim-Dornach";"Richter + Frenzel Aschheim-Dornach";"R&F";1.00;"3000119165940402 0001                          ";"Spiegelschrank MyStyle 600 mm";"59";"MyStyle / cubito";330;"Spiegelschränke";23.08.2011 00:00:00;23.08.2011 00:00:00;19.00;19.00;407.72;0.76;"980170384";"9403.6000";"Holzmöbel"
"300011917";10;"300011917-10";"Richter + Frenzel GmbH + Co.KG, Ernst-Frenzel-Str. 4, DE-93083 Obertraubling";"Richter + Frenzel Regensburg-Obertr";"R&F";1.00;"3000119177741800 0001                          ";"Spiegelschrank neo.2 1200mm";"77";"neo.2";330;"Spiegelschränke";25.08.2011 00:00:00;25.08.2011 00:00:00;40.00;40.00;662.43;0.76;"980170385";"9403.6000";"Holzmöbel"
"300011918";10;"300011918-10";"Richter + Frenzel GmbH + Co.KG, Ernst-Frenzel-Str. 4, DE-93083 Obertraubling";"Richter + Frenzel Regensburg-Obertr";"R&F";1.00;"3000119185920500 0001                          ";"Unterschrank MyStyle 790 mm";"59";"MyStyle / cubito";310;"Unterschränke";23.08.2011 00:00:00;23.08.2011 00:00:00;31.00;31.00;462.34;0.76;"980170386";"9403.6000";"Holzmöbel"
"300011919";10;"300011919-10";"Richter + Frenzel GmbH + Co. KG, Leitenäckerweg 6, DE-97084 Würzburg";"Richter + Frenzel Würzburg";"R&F";1.00;"3000119195920300 0001                          ";"Unterschrank MyStyle 540 mm";"59";"MyStyle / cubito";310;"Unterschränke";23.08.2011 00:00:00;23.08.2011 00:00:00;23.00;23.00;408.19;0.76;"980170389";"9403.6000";"Holzmöbel"
"300011919";11;"300011919-11";"Richter + Frenzel GmbH + Co. KG, Leitenäckerweg 6, DE-97084 Würzburg";"Richter + Frenzel Würzburg";"R&F";1.00;"3000119195940301 0001                          ";"Spiegelschrank MyStyle 600 mm";"59";"MyStyle / cubito";330;"Spiegelschränke";23.08.2011 00:00:00;23.08.2011 00:00:00;19.00;19.00;407.72;0.76;"980170390";"9403.6000";"Holzmöbel"
"300011920";10;"300011920-10";"Richter + Frenzel GmbH + CO. KG, Kronacherstrasse 100, DE-96052 Bamberg";"Richter + Frenzel Bamberg";"R&F";1.00;"3000119205920400 0001                          ";"Unterschrank MyStyle 590 mm";"59";"MyStyle / cubito";310;"Unterschränke";23.08.2011 00:00:00;23.08.2011 00:00:00;26.00;26.00;423.73;0.76;"980170392";"9403.6000";"Holzmöbel"
"300011921";10;"300011921-10";"Richter + Frenzel GmbH + Co. KG, Leitenäckerweg 6, DE-97084 Würzburg";"Richter + Frenzel Würzburg";"R&F";1.00;"3000119217764800 0001                          ";"Lichtspiegel neo.2 900 mm";"77";"neo.2";340;"Spiegelwände";25.08.2011 00:00:00;25.08.2011 00:00:00;16.00;16.00;605.94;0.76;"960041963";"7009.9190";"Glasspiegel"
